realPGA,Predicted PGA
7.4214,13.11139202
8.1396,16.33086777
14.125,19.15110207
8.379,14.71889687
10.294,12.82516479
13.885,22.01885605
11.97,15.9815073
16.04,15.95034504
53.626,15.41398621
8.6184,15.03810501
6.9426,12.79761505
18.434,27.12997437
8.1396,14.55481243
12.209,20.13092041
9.3366,13.73460388
45.007,15.29488182
16.997,13.58103848
6.2244,12.47753525
13.406,12.36467457
30.643,30.48966217
112.52,201.4090576
21.307,34.05012512
23.222,33.397686
15.561,16.03549576
16.279,32.63845444
23.222,38.49341965
11.491,28.40536308
8.8578,13.516366
9.8154,13.61602497
9.3366,16.41311264
11.731,17.09781837
8.6184,14.11428452
13.646,32.84921646
8.8578,18.44807434
10.294,12.52586269
43.092,18.81666183
11.731,15.32161045
13.406,21.7783165
8.1396,13.99750328
8.1396,17.09984207
8.1396,12.74359798
10.534,14.39134979
21.067,13.79234123
7.9002,15.61735439
7.9002,15.36235809
18.913,30.12803078
15.8,42.42325211
8.1396,13.30594254
10.294,13.00821114
11.012,12.76928616
6.7032,13.65259838
23.94,12.47360229
18.673,49.62524033
6.9426,14.07374763
14.125,15.35028362
6.7032,18.29170227
8.8578,11.46923161
24.658,33.19244766
28.249,22.10274696
8.379,15.88087654
9.3366,21.08430862
21.546,34.57598114
8.379,12.2955246
8.1396,13.32823181
8.379,16.16860008
8.379,14.01870537
14.364,16.82112312
9.0972,21.88736916
7.6608,14.56751442
22.264,38.83235168
16.997,12.59046936
17.716,29.63697624
17.476,19.12716293
6.4638,12.15683842
8.8578,14.72936249
6.4638,14.49180984
8.379,14.03715515
15.082,27.68132782
9.8154,15.70808506
205.88,23.15911865
14.603,19.76514053
9.3366,14.01767921
7.9002,12.52412033
25.376,41.26861572
7.9002,13.50158882
26.573,38.5680275
10.294,15.36298943
6.9426,12.16972542
27.292,13.0389719
8.6184,11.63958263
8.6184,21.36752319
7.6608,13.48164654
12.209,32.71376038
13.885,12.58015728
9.576,19.46193123
9.8154,13.2736845
12.688,37.24549484
8.6184,15.14376354
53.386,84.02836609
9.576,12.67066383
15.8,30.87875748
7.9002,15.13742161
149.63,17.6247921
19.391,22.32793236
9.3366,12.69621372
7.4214,14.06681728
7.6608,15.22317505
11.731,13.75513363
11.252,12.7507906
10.294,13.02909946
20.588,18.79416466
8.1396,12.05500603
7.6608,14.59636879
13.885,14.22654629
7.9002,18.09509659
8.8578,14.97882462
9.0972,13.71669865
7.6608,25.76991653
11.012,16.47052002
32.798,34.20132065
17.955,16.31509399
19.631,24.67871666
7.4214,17.66171837
18.913,13.55245399
10.294,16.56312943
10.773,14.96604156
10.534,13.8755827
22.982,28.71627998
8.8578,13.18289375
7.4214,13.11864758
22.743,13.04519939
11.97,15.77719307
8.8578,15.87347221
7.9002,12.14134312
17.476,13.35242844
11.252,13.23328304
10.055,14.86529446
7.182,21.29668045
10.055,16.73798752
27.292,55.36174393
14.603,19.36541367
7.9002,15.3763752
16.279,22.41002655
11.012,14.20916462
7.4214,15.20636272
11.012,14.54730701
28.728,56.25431824
9.576,21.3981781
21.546,16.14123154
7.182,18.88589096
8.379,12.13508511
7.4214,15.12805843
15.082,16.92359161
8.379,16.06822968
181.23,49.78739166
56.738,139.4472504
9.3366,12.97145462
14.603,13.71380806
11.252,12.91744804
54.104,55.72666168
20.11,13.86851215
16.279,33.71327972
12.688,31.18523026
8.379,22.14934921
13.167,27.02617073
12.928,13.57739162
8.6184,12.70917797
7.9002,15.24440575
9.0972,12.63008118
19.152,44.09428406
59.371,21.50072861
8.379,13.26499653
10.055,14.04512978
20.11,28.11574173
14.603,30.68801308
7.182,19.64881134
26.095,12.67623997
11.491,36.71393585
13.406,34.54992676
20.828,16.93385696
6.7032,15.43016148
12.688,19.34568787
60.568,149.6308594
9.0972,13.49325371
8.6184,14.52759457
17.955,14.51689434
8.6184,13.56491089
12.209,13.54838085
11.012,15.11409855
21.546,31.38907051
12.449,37.22383118
99.112,207.6086273
7.182,13.15920448
11.97,12.82200527
7.6608,12.88379574
8.8578,13.16170025
7.6608,20.11914825
7.6608,15.17420864
8.8578,12.69493294
9.576,13.99921036
6.4638,14.36027145
8.1396,12.75987053
14.603,12.70146656
23.94,26.1301403
8.379,13.13539696
7.6608,19.55034256
12.449,13.95446396
10.773,13.61812973
25.376,13.46857738
15.082,13.49712372
33.277,22.64805222
7.9002,19.67357063
47.401,29.57754135
15.561,14.25627327
10.294,17.98141479
9.0972,13.89484978
8.1396,16.34352875
44.528,22.14928055
6.4638,12.50226974
40.219,50.76986313
7.6608,12.94925117
9.3366,13.96053028
14.125,18.42286301
8.6184,12.16169167
108.21,171.7525024
8.1396,13.78938103
8.6184,18.45582581
7.182,13.14062977
7.4214,13.98582077
8.379,13.07614899
14.603,13.20859814
9.0972,20.36447334
8.6184,12.13222027
10.534,13.14825916
19.152,31.48687744
10.055,14.7568655
9.0972,12.96814346
7.9002,13.55481529
7.182,13.40327644
15.561,19.02417183
7.9002,16.49784088
7.9002,18.4635582
9.576,14.55875778
7.6608,12.91572285
9.0972,11.6651144
23.701,20.55656815
5.985,13.1670866
44.05,29.58705902
8.6184,15.34630203
7.4214,13.75179195
13.406,15.66948032
13.885,16.4291172
18.194,13.95094299
7.9002,19.81918907
116.59,88.29472351
62.005,63.86072159
7.9002,16.1496582
18.434,27.2907238
10.534,14.11515331
13.646,23.43460274
9.0972,26.05298615
94.084,20.36487579
33.995,44.75645828
12.688,18.28756332
9.0972,17.68310928
18.434,15.66080666
19.87,14.04049683
13.646,13.27373123
10.773,27.38406372
10.534,12.78081512
8.379,12.45324326
6.9426,13.03501034
6.9426,20.92914963
6.9426,19.35690689
7.4214,13.42421913
6.9426,12.3712883
9.0972,13.0332222
11.012,13.4177227
11.491,22.5317688
9.0972,14.37132835
19.152,13.27318287
14.843,16.48269272
17.476,35.77648163
8.8578,12.30269146
26.334,35.21878052
18.673,19.77095795
8.1396,13.75860119
9.0972,14.23732853
6.4638,13.22651005
6.2244,19.53113937
15.082,30.20780945
31.122,41.98965454
11.012,13.27654552
8.1396,12.95901966
8.8578,15.9628315
7.9002,13.61026001
36.628,144.1221771
19.87,40.38673782
27.531,35.23009109
10.773,30.42795181
11.252,15.90463829
18.194,46.34918594
12.928,17.18476486
8.1396,13.08478355
11.97,13.46666431
17.716,13.59234905
6.9426,14.52858257
7.6608,13.83682919
11.252,13.4787693
8.379,25.86520004
8.1396,12.48546028
7.182,13.07749176
17.955,11.82830524
9.0972,19.06374359
11.491,14.30966663
15.8,16.61347961
7.9002,14.21950722
16.279,13.07616234
8.6184,19.31296539
14.843,12.41881466
12.209,19.972229
7.6608,14.57886696
9.3366,16.29127121
9.576,17.58116913
26.573,58.19344711
16.519,13.79935837
11.97,16.24228859
16.997,57.93613434
7.9002,16.5527935
8.8578,14.22340965
7.6608,19.21656418
6.9426,22.31558609
23.94,19.10595131
10.294,12.19544315
11.252,15.29572105
17.476,15.54678822
8.379,16.63285828
24.658,19.0013237
22.025,64.92765045
7.9002,13.47034359
8.8578,12.95067596
23.222,16.34339905
13.406,19.97377014
9.576,17.61869431
8.8578,15.06018162
8.1396,13.02729988
8.8578,16.10507202
12.688,15.55623341
7.9002,12.51606464
8.379,14.42301178
12.209,14.34337234
7.4214,12.83551216
10.294,19.6885376
232.7,390.8974609
8.1396,21.31466675
14.125,22.46318436
7.9002,13.70083809
8.1396,20.78715134
8.1396,15.65880966
8.379,13.00104809
25.376,20.57970619
9.3366,19.84222603
6.4638,14.30507946
6.9426,14.24683189
5.985,23.81451416
9.576,13.97756863
12.928,19.52238846
190.56,165.3600006
12.209,19.53411865
7.9002,11.9010458
9.576,13.19779491
7.6608,14.89071846
18.434,12.98621082
13.646,22.23082161
57.217,22.95584869
7.4214,13.51761436
8.1396,13.19679928
9.576,23.73229408
8.379,22.57450485
6.9426,12.75859261
8.1396,18.40107918
6.9426,14.07932854
15.561,21.24456787
12.928,33.82461548
8.6184,15.09540558
10.773,16.44284821
12.209,26.67370415
9.8154,12.0703373
11.252,28.409729
12.928,19.5902977
10.773,16.91972733
12.449,12.61425304
79.96,48.9420929
18.194,13.43786812
10.055,14.75017357
12.449,18.73232841
7.4214,17.84274673
7.9002,12.83610535
9.576,18.84687805
16.04,18.73045349
13.646,18.70375443
8.6184,16.2281189
18.673,39.98353958
6.4638,12.52775478
22.743,13.9411726
8.1396,12.57538795
10.773,12.98498917
11.252,12.71143436
7.9002,12.43176746
5.985,14.01015854
10.773,20.65743637
7.9002,21.53232765
12.449,15.69592857
6.9426,13.93842506
10.773,13.33718204
14.603,18.02268219
6.7032,13.26322174
10.294,12.88489532
8.379,15.00686932
7.182,12.5424614
14.364,13.04075432
66.793,115.4041214
13.406,14.61669254
13.885,19.26128769
98.154,42.33348083
9.576,16.21907425
11.012,14.24070358
20.828,28.66617584
7.4214,13.95436192
25.616,14.27457333
122.33,288.8869934
10.294,16.4773674
16.04,19.95693588
10.534,12.81718063
8.1396,13.14774704
8.6184,12.72723675
9.0972,15.96595573
35.431,78.10643768
22.743,18.87517357
8.8578,15.04896736
25.376,69.21347046
7.9002,13.31040192
7.182,12.87937355
8.8578,13.9364481
11.012,14.53490829
8.6184,17.58071327
12.449,14.84157753
11.252,13.25705528
50.035,60.38356781
22.264,26.12649918
6.9426,12.17085266
15.082,15.7290802
17.716,23.81615829
9.0972,14.66770649
9.576,15.07563019
7.4214,12.23119831
11.97,12.80711555
12.928,16.49950409
130.23,54.00275803
11.731,13.54521847
7.6608,14.51826286
8.1396,18.52067184
12.209,23.12880707
33.037,38.45965576
17.716,13.50440502
7.9002,16.80074883
75.89,24.53598022
17.716,31.03843117
11.97,13.15486908
48.838,62.48638916
7.4214,12.40009117
7.9002,14.67590141
8.6184,11.8323946
9.0972,19.82169914
11.731,16.08191109
7.4214,15.8542099
39.98,64.41156006
8.1396,13.83051014
7.6608,14.98848629
7.182,12.55729294
20.828,14.98312473
8.6184,21.4155407
31.361,46.4024353
8.379,12.92683411
8.6184,13.09922218
11.491,12.43368244
7.6608,15.63890648
19.631,31.18923759
11.731,23.29203415
6.2244,14.1116581
6.7032,14.0185585
21.307,14.57144547
36.389,14.008214
6.4638,14.39818954
42.613,22.3670845
11.252,48.16862106
9.8154,12.90805435
7.6608,13.07148647
12.928,14.15138149
7.6608,14.09589195
7.9002,13.15770531
10.773,14.85100746
13.406,19.59055519
38.783,12.42141914
6.2244,13.0561142
9.3366,14.80412674
7.182,12.89094067
6.7032,15.39524174
32.08,25.24345779
9.3366,14.64698124
7.9002,12.70709896
8.6184,13.87790585
7.4214,12.93859768
15.561,28.1289711
10.055,12.99309921
6.7032,13.05206013
9.3366,13.48509121
11.97,18.20724869
11.252,14.85000134
22.743,43.47330475
12.209,12.73144913
9.0972,24.83389282
8.6184,18.72982788
15.561,28.31546021
11.012,14.20687389
22.982,24.10774231
14.125,21.3961277
9.3366,14.9828825
8.6184,12.87403297
16.04,40.53299332
9.8154,12.97485065
54.583,21.37763214
7.4214,12.25887299
9.3366,13.81936455
10.773,17.10126686
10.294,18.82445526
7.4214,14.51367378
7.9002,14.15396976
32.558,38.01567078
18.194,31.67514992
23.94,16.08505249
6.7032,13.81729126
41.895,16.48652649
11.97,22.11583519
12.209,12.46649361
7.4214,14.85152435
7.9002,12.59478951
8.8578,14.96615887
9.8154,14.39304447
10.294,20.34091187
13.885,33.20645905
11.731,25.97360039
8.8578,13.02949333
12.209,37.62615204
26.573,85.26770782
6.9426,23.12387657
8.8578,17.57810593
12.209,20.96554947
6.9426,15.11398602
9.3366,20.07323074
17.476,14.19839764
21.546,12.37608337
9.0972,17.68283463
16.997,17.62500572
8.379,14.53682899
9.576,12.65208721
14.843,12.494627
10.534,16.89790344
13.646,15.61284447
12.928,18.63882828
13.167,15.2852211
10.055,12.47980785
10.294,16.58179283
9.0972,14.49764156
18.434,43.55265808
40.937,94.49177551
20.349,14.56500816
7.6608,13.00604153
27.052,57.72626495
10.534,14.04975986
18.434,48.03793335
15.561,27.42032051
7.4214,14.04692173
10.773,13.04147816
36.389,48.43306732
16.519,13.39041519
24.179,21.33000374
12.928,15.6157856
10.773,13.2683363
10.534,12.66009998
84.269,61.78272629
5.985,14.59949303
7.9002,14.57622814
9.576,12.71116066
9.0972,12.63262367
11.97,18.43032455
24.179,15.16340733
8.8578,13.01810932
24.658,24.78166771
16.04,14.19114208
10.055,15.12432194
107.97,88.2080307
18.434,35.36938477
6.9426,12.68709278
9.3366,14.11951542
20.11,23.86399078
12.688,29.87125015
7.4214,12.25029469
7.6608,15.40278721
27.292,41.74417496
10.294,13.03190041
79.72,77.69530487
7.9002,13.05440712
7.4214,22.1785984
8.6184,18.12696075
8.8578,20.91015244
29.686,71.1396637
14.603,12.75568771
8.1396,15.21967888
94.563,283.2964783
8.6184,18.01814651
7.9002,12.68532276
6.7032,17.45066071
11.491,12.77194023
15.082,22.25246811
15.322,21.41718674
15.322,19.22296524
100.55,13.6297226
8.8578,15.21343899
9.3366,27.08948708
7.4214,13.79451275
9.8154,12.3532753
7.4214,13.95720863
94.324,30.62915039
7.6608,12.65153599
17.237,15.0561409
8.379,13.30922413
18.913,21.37254524
9.8154,15.82418823
14.364,17.04127121
20.349,20.68390465
28.728,19.4997673
7.182,13.66663456
9.576,22.76254082
19.631,14.4405098
8.379,17.10149002
10.294,21.08967781
14.603,13.85183048
8.8578,12.593853
23.701,25.74966431
10.773,20.33793068
13.646,15.47191238
6.7032,14.11042595
8.1396,14.24100208
23.701,13.37873363
16.758,14.57477856
9.576,19.2219162
7.9002,15.68017578
21.067,13.20481682
6.9426,12.77393627
7.9002,15.70362186
9.576,14.49715042
7.9002,13.0142231
8.6184,16.99851227
8.8578,20.40407562
15.322,12.82631397
14.125,15.27559948
7.4214,16.19271469
10.294,19.37104034
12.688,30.94567299
7.6608,16.99261856
8.8578,20.54808235
24.179,13.57833862
38.304,33.98284531
14.364,36.85692215
7.4214,12.26675034
12.688,15.05435371
7.9002,15.21938133
18.673,17.95943832
27.052,12.17835808
7.4214,14.82116413
30.404,108.5007019
44.289,24.9642868
7.182,12.55449677
7.9002,12.69940948
20.11,14.00193787
16.279,39.27098846
20.11,12.77990437
41.656,19.9115715
19.391,14.51431465
9.0972,29.02338791
7.4214,17.85517883
7.6608,14.37770367
15.082,13.29432106
8.1396,12.4471693
19.631,32.02579498
29.446,43.33467484
12.928,18.52832985
14.125,29.585186
8.379,14.40096283
7.6608,13.5691433
7.6608,13.06965256
15.322,45.91888809
24.658,20.07963562
7.9002,15.41292858
41.895,17.77586937
7.4214,12.77483177
6.2244,14.2218132
8.1396,15.16608906
11.731,18.10037994
9.0972,21.97356606
10.773,14.84334373
15.082,21.42510986
24.658,12.22075462
8.6184,16.36285782
16.758,12.70065308
7.182,21.1026001
