realPGA,Predicted PGA
8.6184,19.12358093
34.952,94.25392914
10.534,15.79694748
22.982,15.44623756
6.4638,23.0210743
16.04,27.11966896
18.673,44.06644058
7.182,18.62380028
10.055,15.89216805
28.967,39.37176132
9.3366,40.33552933
9.8154,35.90888596
6.9426,26.80584335
26.573,39.42438126
6.9426,30.58283615
10.294,35.77570724
16.519,20.51497841
6.9426,28.81097603
7.6608,46.48856354
13.646,31.86281204
10.773,29.72189713
17.237,75.54729462
15.082,28.06308746
14.364,59.95409775
6.9426,24.61401558
7.9002,18.21765709
7.6608,21.87878418
20.588,79.82998657
8.1396,43.17660904
20.588,43.53428268
23.94,38.76148605
13.406,28.8807106
11.012,27.19787598
94.084,135.6828156
8.1396,34.74312973
7.6608,30.50653076
25.376,74.35509491
54.583,117.3192444
13.406,18.47144699
16.519,82.47039032
12.928,43.44807816
7.9002,22.66253662
13.406,15.41368294
19.152,36.69199753
13.406,41.22743607
8.379,36.95261765
12.688,30.45619583
13.167,32.94931412
12.209,38.05627823
39.022,55.31906509
12.449,61.53286362
9.576,21.98835564
17.716,29.46781349
9.0972,29.22913551
11.731,29.0743084
9.3366,15.04265404
7.9002,26.01497269
9.3366,21.78600311
14.843,37.31946564
25.855,28.60964394
12.449,33.21730042
11.252,28.48918915
15.561,33.12327194
10.294,68.63129425
8.379,14.35926819
8.8578,27.2040062
10.055,32.75721359
7.6608,30.591259
80.678,85.30580902
9.3366,14.61997604
19.631,46.24200058
7.4214,22.39216232
53.626,45.52278519
28.249,58.2037468
12.688,50.2353096
8.6184,42.17163086
54.344,224.3407745
9.3366,15.78391457
11.731,33.60673141
41.656,38.73096848
92.408,16.49235153
13.167,25.31390572
11.491,25.64312363
22.504,77.59056091
11.252,17.69547081
6.9426,31.15572929
16.279,24.16453552
16.279,15.92810059
9.8154,23.43541336
6.7032,23.66232491
9.0972,30.96883202
9.3366,28.55958557
10.055,47.17983627
16.04,22.84764862
9.576,50.00634384
7.4214,27.0405426
33.995,104.4437485
14.125,45.86037064
7.4214,32.55713272
6.4638,39.38558578
7.6608,22.47198296
6.4638,18.89389229
66.553,110.1668015
7.6608,16.52394676
6.7032,24.14979935
10.534,22.24406815
12.449,72.15383911
8.8578,27.64732742
14.364,18.70830917
10.055,17.22969055
7.4214,19.35136795
12.449,26.62936783
37.107,39.32407379
7.4214,37.68629456
12.209,41.0473671
11.491,24.77391243
13.167,18.24035835
24.419,24.41677094
7.9002,35.59250259
7.4214,18.14905357
8.1396,17.00164223
10.534,53.40407944
14.125,25.99718666
39.74,67.76157379
25.855,51.72607803
40.219,71.17005157
7.9002,21.96098518
11.731,23.92120934
7.9002,31.17082787
32.08,24.31889153
14.843,17.67551422
132.39,38.91876984
9.3366,53.74409103
12.688,17.36329842
10.055,56.06017685
9.0972,29.82914925
9.576,16.25695992
6.7032,12.92251587
132.15,242.6463013
26.334,26.6865406
24.658,52.60542679
8.1396,26.75561333
8.6184,24.45117569
12.928,22.39373398
10.534,16.73925018
10.055,56.55400467
6.4638,20.65810776
66.314,179.1534424
30.643,41.94797897
12.688,30.00559998
8.379,31.23780251
7.4214,35.04782486
8.6184,28.74658585
15.561,64.7874527
8.6184,31.76653099
8.1396,32.24891281
6.9426,20.97393036
8.6184,20.30777359
7.9002,30.99343872
13.406,57.40596771
7.4214,15.44051361
114.19,93.32627869
13.167,28.38634109
8.1396,16.53899956
8.6184,32.70492554
17.716,71.8019104
28.01,19.48011971
163.27,113.3236847
12.209,56.18291855
13.406,26.12508583
71.581,175.4768829
21.307,86.16812897
12.209,73.97844696
13.646,52.00038528
7.4214,15.51730156
14.125,19.31158638
11.491,21.48478508
31.122,29.44012833
9.8154,16.26107407
168.3,181.4591217
18.673,38.5073967
8.1396,33.97626114
7.9002,35.8909874
8.6184,22.71828842
8.379,22.31998444
57.935,37.28282547
8.1396,27.17469788
8.8578,39.85535812
53.865,136.194046
29.925,48.02936172
8.6184,28.87444878
40.698,75.25596619
41.177,100.7215805
7.4214,12.85083199
8.379,15.53984261
26.813,96.53640747
8.379,16.7024765
24.658,72.27287292
6.4638,24.71316719
11.012,20.98435211
154.89,360.960907
7.9002,20.99148369
8.6184,20.98865891
13.646,25.01933289
9.576,23.37975883
8.1396,28.01618004
9.3366,24.09044647
6.2244,25.87857819
18.673,24.22603035
11.252,27.10040474
10.773,40.40457535
7.182,28.21460915
30.404,64.60485077
7.9002,42.97344208
8.379,30.45722771
7.6608,28.47356033
11.491,15.29826546
10.055,30.64219666
14.364,72.21631622
9.3366,21.76249886
62.483,16.37606621
6.4638,13.85058403
8.6184,36.91391373
72.538,98.766716
13.406,36.15761566
10.294,23.28306198
8.6184,33.17054367
7.4214,31.46760559
11.491,58.96219254
9.8154,23.5389595
65.117,71.99523926
8.1396,15.82836342
58.414,171.2807465
9.576,17.02727318
31.361,38.27779388
10.055,39.31539154
8.8578,31.94848633
19.87,26.45486832
6.9426,16.87255669
9.0972,19.30809593
44.289,201.0589142
8.6184,19.23645782
22.025,31.75569725
14.843,35.57568741
10.294,40.40919113
11.012,34.90159225
7.4214,35.42828751
6.9426,18.81494141
7.4214,19.1842289
6.9426,20.7902832
5.985,30.38765526
11.252,17.60342407
12.928,28.8256855
6.9426,29.79095078
34.952,66.40345764
14.125,25.61602974
12.928,26.49319839
16.04,33.9457283
28.489,15.90224838
10.055,31.32300377
15.082,73.43655396
20.828,130.9958344
10.294,45.82091141
31.122,77.16047668
12.928,54.19088364
8.6184,41.2032547
8.1396,32.21563339
6.9426,36.9189415
12.928,20.55972862
64.638,47.75911331
8.379,15.83054543
6.7032,16.41055298
10.534,24.45535469
8.1396,24.45351028
9.0972,29.15488243
11.252,19.72385025
27.77,33.78661728
22.982,16.34929848
96.957,245.5530243
8.1396,21.04807091
7.4214,25.09687805
8.1396,23.77805519
9.576,24.01890373
9.3366,35.27760315
19.391,22.13840675
22.264,24.99380684
8.379,25.42393875
10.773,26.69688225
6.7032,26.85691261
22.982,48.63620377
8.8578,49.30606461
8.6184,21.76012993
8.6184,18.46403313
14.843,33.57355881
7.182,18.7388649
7.4214,19.9750824
12.688,28.30871201
10.055,17.85400391
38.065,130.2559967
12.688,30.74558449
8.1396,25.57339287
8.6184,28.59229088
9.3366,15.9142704
8.379,31.53671646
9.0972,16.21378326
21.785,43.41641617
10.534,32.00159454
7.4214,29.83316994
7.9002,22.43429184
27.052,60.51317215
15.082,25.00536346
6.4638,24.15436554
8.1396,23.03355026
20.828,26.15994263
6.9426,29.88409805
9.576,17.54821587
20.588,61.43614197
51.95,31.18839645
8.6184,22.08452606
18.194,36.00453949
11.97,17.37027931
52.429,30.32414627
26.095,53.65803146
20.11,48.6719017
15.082,89.95487213
18.194,37.83392715
8.8578,27.09633255
9.0972,23.87598801
11.012,14.07847595
7.182,19.87145424
7.4214,20.01735687
7.182,16.03943062
8.379,32.11839676
11.731,20.60413742
115.15,46.08897018
6.9426,19.58411026
34.234,144.2971954
11.97,27.97042847
15.082,48.01622391
9.0972,11.65745068
6.4638,23.66930771
7.6608,19.77817345
14.603,48.94497299
8.6184,17.38099289
7.182,17.31299973
9.0972,19.19544792
23.94,25.86981583
8.6184,15.17499924
13.646,24.74741936
9.0972,38.66023636
9.0972,36.78574753
9.3366,22.44334221
13.885,34.9745636
29.446,73.50454712
7.4214,19.86572647
88.578,154.1190796
44.528,195.5927887
8.1396,47.30433273
9.0972,29.75205994
87.142,138.4370422
8.379,19.24832344
6.9426,39.85819626
8.8578,27.26809883
15.322,25.89406776
11.012,36.29117966
8.8578,20.10704994
7.9002,27.16865921
17.476,15.11379433
11.012,75.4096756
6.9426,22.03554916
12.209,21.77209282
8.8578,26.59843063
23.461,113.6698685
18.194,27.16964912
28.249,94.99520874
10.294,33.76459122
10.055,25.76816559
10.055,14.29649162
24.179,43.83531189
8.1396,24.31706238
7.6608,22.03615952
61.526,73.9649353
13.646,16.69883537
7.9002,16.07158279
8.379,24.04629898
14.125,16.09016991
90.733,71.67028046
11.012,14.32290268
15.561,16.37070656
43.81,30.0412674
8.6184,16.41984367
9.576,40.20409012
8.379,31.01690292
8.6184,17.8041935
13.406,28.08514214
24.898,28.88121033
10.055,31.69651985
6.2244,15.33178139
13.885,24.79120255
6.9426,24.75531578
21.785,124.8560715
30.164,24.31792259
12.928,34.49733353
8.1396,35.63480377
10.534,20.54182816
93.845,76.60770416
8.6184,23.44216728
7.9002,22.79121017
7.6608,37.42712784
20.828,34.68489838
8.6184,21.75588036
8.6184,22.93756294
12.688,22.39387512
7.182,18.83682251
129.99,39.20129013
8.8578,23.04795074
10.773,17.00593948
17.476,66.18177032
22.743,44.43556595
10.773,25.39572716
14.125,19.69252968
8.8578,18.76224327
67.511,138.8913269
7.182,48.8076973
7.9002,24.20314407
8.1396,14.89152813
14.843,113.5955887
7.4214,24.44911575
21.067,22.77087212
13.167,24.78285027
9.0972,20.77689552
9.8154,18.97493553
28.01,91.53909302
7.6608,28.90808296
6.9426,32.63059998
8.8578,21.0944767
11.491,45.45410919
6.7032,46.08406448
8.1396,22.90071106
8.8578,21.07289505
31.601,34.80200577
9.3366,23.55799675
8.1396,19.94018745
87.86,116.2974854
7.9002,37.56890488
157.76,108.8926315
42.134,115.1414185
8.379,17.52061653
10.534,26.96868324
6.9426,30.53614235
27.052,66.17327118
7.182,24.97549629
8.1396,17.37778854
7.4214,29.46876335
8.379,52.42614365
12.928,15.99715996
7.4214,27.2019062
11.252,20.81769753
10.534,56.7526741
7.9002,27.72225761
7.4214,19.11937714
7.182,19.70820808
53.626,39.82458115
29.925,17.5349369
7.6608,20.0576458
11.97,17.74966812
14.843,52.8116188
7.9002,13.35029602
11.012,27.14057732
12.449,82.69567108
13.885,26.57606888
11.731,38.36183929
7.9002,20.88488579
10.294,27.81529236
25.616,113.983757
11.97,37.69470978
7.6608,27.548069
31.122,97.05350494
9.8154,22.17656136
9.0972,43.12482071
16.279,25.11731529
10.055,34.58357239
47.162,13.88314056
21.785,25.58343887
9.0972,21.4371891
6.7032,15.34546852
7.4214,29.14531898
26.095,42.57100296
9.576,19.61984825
13.646,26.79459953
11.731,18.05653954
6.4638,31.88632011
58.414,147.4387054
30.164,39.77941513
18.673,43.75490952
12.688,16.62436676
7.4214,32.93119049
58.414,190.6495972
12.688,31.16418457
7.182,31.25483131
8.6184,24.22141266
12.209,25.15631104
12.209,25.77089882
7.4214,31.23001099
27.292,40.26527786
8.8578,20.27591896
11.97,27.99906158
24.179,22.57291794
64.159,206.4547272
11.252,30.34812737
14.125,17.17679787
9.3366,49.65820313
15.082,40.44296646
6.7032,22.04241943
25.855,31.67718887
20.588,69.897789
13.406,75.31943512
11.252,15.82481956
26.573,119.2513885
7.6608,33.49216843
23.701,51.65279007
11.252,25.9311657
136.46,118.4014206
7.4214,26.19826889
7.182,19.25978279
18.673,30.69696617
18.194,18.35326958
7.9002,25.2547226
11.252,40.92624283
36.389,113.6205597
19.391,43.02683258
6.9426,30.25916862
7.6608,34.03743744
12.209,23.89311409
11.491,31.90942383
11.012,35.29076385
55.062,97.89389801
7.4214,26.44535255
7.182,27.85801697
8.379,31.75754356
8.8578,35.51104736
11.731,21.68436432
14.125,26.17707062
11.012,29.2553196
7.182,12.77236366
8.1396,16.06236267
10.773,14.18619919
7.182,22.75972748
10.773,45.40280533
7.182,24.06528091
15.8,89.50347137
11.731,54.10093689
19.152,49.68725204
12.449,33.9360466
31.361,103.5858841
19.391,48.28076553
12.449,30.7287941
19.152,26.47697258
8.8578,16.20843506
9.576,33.56656265
8.1396,18.47428513
16.519,27.74315262
11.731,38.314991
7.4214,33.69758224
10.294,53.94709778
28.967,40.34592438
7.6608,32.24193954
7.6608,27.26410103
10.294,41.94990158
8.379,33.98367691
8.1396,21.87691307
8.8578,20.06089592
8.8578,28.33829117
7.9002,24.62413406
28.249,29.15128708
23.701,53.6779747
11.252,60.41694641
44.05,47.03602982
27.292,15.31667709
6.7032,23.30478859
8.379,15.55508804
7.4214,14.13284111
7.4214,28.65466118
8.379,26.16567612
12.928,16.64056396
14.125,40.16976547
17.955,24.39492035
30.164,56.39303207
13.646,22.22474861
7.4214,21.4225502
11.731,22.97825623
7.4214,12.64630318
8.1396,44.40987015
11.012,33.53704453
25.137,84.13850403
18.434,31.4688797
15.8,23.75718117
10.773,14.94851494
7.6608,45.41484451
8.6184,34.11091614
7.182,42.90662766
7.4214,26.6856575
11.252,50.1889534
7.6608,22.11562729
8.1396,27.34597015
8.379,36.36160278
9.0972,18.11958694
37.107,36.73926163
6.9426,19.7610569
41.416,129.6611481
9.576,22.15464973
7.6608,51.01489639
11.491,80.28754425
20.828,119.2450333
12.928,25.39404869
8.379,21.20797539
8.1396,27.07301903
65.596,42.71059418
11.731,22.51688766
7.9002,25.04874611
29.925,17.28881454
15.322,24.75146866
97.915,23.33406258
8.379,15.23000526
42.853,38.3763504
15.561,48.80798721
12.688,43.81874084
6.9426,16.49119759
11.012,15.4020462
7.182,19.37829971
28.489,18.15112495
6.9426,22.30984116
6.7032,14.12691498
7.6608,36.34108353
10.773,47.71843338
17.476,20.76421547
7.182,31.00338745
57.695,223.6288757
7.4214,37.31055069
35.91,37.31789017
16.758,54.73074341
38.065,47.07816696
15.8,17.03143883
9.0972,38.98099899
8.1396,35.87740326
7.6608,20.96184349
6.9426,28.89781189
12.688,28.52583694
9.0972,43.08940506
6.9426,24.74463272
7.9002,24.85630989
8.8578,27.78024101
10.055,21.99142647
8.8578,13.48343658
10.773,32.46837234
68.947,177.6031494
11.97,50.40147781
8.6184,43.44815826
10.055,18.36199379
29.925,21.88456154
8.6184,20.42661095
7.4214,24.51380539
16.279,14.84969902
8.1396,30.22440338
7.9002,22.098032
6.4638,43.83436584
7.9002,26.35667229
12.688,31.47532272
7.182,25.34181213
11.491,35.15618515
9.8154,25.0923481
6.4638,14.50322533
7.4214,36.01383972
7.9002,28.44566154
10.294,22.81204987
14.603,17.08478928
75.65,116.099823
8.8578,29.73448372
20.11,23.57884216
7.182,35.78155899
9.576,33.09505463
55.062,97.16834259
19.152,53.48861694
7.6608,21.78784943
11.731,20.26749611
7.182,20.13226128
21.307,46.98934937
7.6608,24.56898308
21.307,28.99788284
8.379,19.09279823
7.9002,32.89855576
14.364,18.6812973
15.8,20.86081505
8.1396,23.78117561
10.294,51.14419937
9.576,25.46355057
14.843,47.92406845
6.9426,23.73852539
23.701,62.62866592
8.8578,33.84109879
7.4214,14.4966774
63.202,19.99753952
8.379,45.77313995
17.955,28.73852348
13.885,42.97735214
6.9426,27.96033287
10.294,32.95101166
7.182,25.86671066
10.294,43.49420166
28.01,37.60633087
31.84,51.61024094
9.0972,17.20700264
7.9002,40.2109108
41.895,52.41337204
6.4638,30.38196754
12.928,34.86293411
9.8154,63.09861755
19.391,22.67486382
8.379,27.73181725
16.758,26.84979439
7.182,19.67913055
8.1396,20.40468407
23.222,27.48113441
7.6608,20.74830246
14.364,42.66992569
8.379,16.48207664
6.4638,18.7476387
17.955,19.85366631
27.77,86.25774384
6.9426,23.92877197
12.688,38.37352371
9.3366,23.81167603
9.576,25.77532959
25.855,48.5961647
9.3366,58.49059677
20.349,28.24550629
17.476,25.9503231
22.264,42.88212967
10.773,20.36195564
7.9002,29.81873512
8.8578,19.39076233
7.6608,24.66629791
8.6184,24.47631645
12.449,19.45186043
10.534,19.84319496
15.561,70.70769501
7.182,46.42912674
58.892,109.5056076
5.7456,34.42200851
13.885,69.67137146
7.6608,23.35838699
9.576,41.38683701
37.346,24.85285378
11.491,48.46321106
8.1396,26.53983498
15.561,28.56219673
14.603,50.83280563
8.1396,15.5437851
31.122,35.88873672
8.6184,22.29340172
6.4638,14.28779221
10.773,32.63591766
17.716,21.19223595
9.3366,16.14492416
12.449,25.65023613
7.9002,17.71745682
23.222,71.85803986
26.813,32.31267548
16.04,23.98784828
8.6184,35.47751999
9.576,45.15117264
9.3366,48.76218796
35.431,23.11506081
9.0972,15.16700554
14.603,22.51766777
7.4214,18.49464798
104.14,233.2394867
10.294,19.5636673
8.8578,43.28678513
8.379,16.05338669
17.955,83.82170868
8.8578,18.50859451
6.7032,14.21571827
9.3366,63.47338486
44.289,89.6462326
83.311,71.86515045
9.3366,26.79210091
25.616,21.77961349
15.322,60.71150589
22.264,19.17910576
10.294,15.61258698
24.179,72.65764618
21.546,20.27496338
7.6608,18.9480896
8.8578,25.11385345
24.419,26.64541245
45.725,40.50563431
20.828,39.06893539
7.182,18.31007576
8.1396,30.95081139
8.1396,28.02449226
29.446,29.03466988
46.444,28.68644142
18.673,74.22415924
12.449,16.85045815
14.843,61.10903549
7.9002,22.45588303
7.9002,22.86916351
7.9002,29.07950211
10.534,55.48460007
22.982,53.75635147
7.6608,33.94957352
23.461,19.87261391
12.209,33.35506821
9.576,20.32131767
10.294,37.40740967
16.279,73.66390228
14.125,21.71739388
15.561,41.35860825
9.3366,14.55069351
7.6608,36.29296494
11.731,33.14528656
12.688,30.60324097
16.519,27.25781822
31.84,32.49682999
20.828,86.67140961
7.9002,22.92567635
19.631,20.67675018
7.6608,33.57562256
7.4214,22.64040565
6.9426,21.2423687
9.8154,18.52689171
8.1396,15.13776398
10.534,28.10474586
9.576,37.80552673
8.379,38.83916092
10.773,17.2631855
64.159,13.40172958
8.1396,28.17085457
10.773,16.92953873
18.913,41.89964676
12.449,18.52962875
8.1396,23.46515846
18.434,20.87156105
11.012,22.2444706
8.6184,15.90697289
9.576,23.93163872
18.673,29.87488937
19.152,87.35370636
10.294,37.32310104
10.534,18.803936
20.828,82.94255829
8.379,28.16949463
8.8578,27.15909004
7.9002,30.45985031
12.688,26.09658623
19.631,88.30680847
22.025,88.74384308
7.6608,26.80408096
57.695,85.4406662
9.576,30.98221779
20.828,17.09348297
7.182,32.31600189
11.252,22.15448189
31.122,96.30218506
11.012,22.29823875
6.9426,27.8474369
16.04,39.54803085
18.434,30.10876274
13.885,89.60141754
13.167,15.86122322
12.449,29.92438698
14.125,40.00094986
20.11,59.24431992
37.107,54.12311554
12.928,20.5669651
7.9002,25.8832283
9.0972,30.46646309
14.364,26.33719635
8.6184,21.31882668
9.3366,16.82546234
